1530615600000
step: 16, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 101.619252907
step: 993, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 111.065461598
step: 993, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 136.032145489
step: 993, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 187.351492011
step: 994, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 109.205836769
step: 994, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 130.899398123
step: 994, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 181.82843463
step: 995, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 107.172117635
step: 995, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 126.399420582
step: 995, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 176.825951505
step: 996, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 105.678359394
step: 996, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 122.953079202
step: 996, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 173.006331399
step: 997, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 104.895134814
step: 997, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 120.100846081
step: 997, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 170.297492645
step: 998, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 104.510641933
step: 998, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 118.28515195
step: 998, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 168.886814951
step: 999, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 104.803121994
step: 999, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 116.594458213
step: 999, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 168.408981932
step: 1000, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 106.010434879
step: 1000, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 115.619858482
step: 1000, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 169.118327158
step: 1001, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 106.861738692
step: 1001, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 115.444958455
step: 1001, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 170.815795956
step: 1002, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 108.779106195
step: 1002, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 116.086788226
step: 1002, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 174.129214813
step: 1003, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 111.371140981
step: 1003, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 117.534582707
step: 1003, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 178.717116991
step: 1004, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 113.140715289
step: 1004, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 118.677143108
step: 1004, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 184.387044715
step: 1005, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 114.770043702
step: 1005, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 120.557590543
step: 1005, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 190.525687899
step: 1006, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 115.682897235
step: 1006, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 122.507055335
step: 1006, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 197.753755089
step: 1007, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 116.041833624
step: 1007, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 124.420600362
step: 1007, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 206.14952642
step: 1008, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 113.364653887
step: 1008, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 126.617250717
step: 1008, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 211.737449459
step: 1009, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 110.94480794
step: 1009, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 126.394548841
step: 1009, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 213.483515418
step: 1010, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 109.911542842
step: 1010, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 125.440939379
step: 1010, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 216.151698146
step: 1011, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 109.804168501
step: 1011, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 127.216781309
step: 1011, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 222.038421722
step: 1012, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 109.191025989
step: 1012, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 126.22043569
step: 1012, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 223.288714841
step: 1013, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 109.411434929
step: 1013, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 125.078870131
step: 1013, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 224.895738487
step: 1014, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 109.689011006
step: 1014, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 124.480769047
step: 1014, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 226.80177652
step: 1015, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 109.797061872
step: 1015, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 124.577968819
step: 1015, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 228.875083588
step: 1016, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 109.769101916
step: 1016, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 125.137893073
step: 1016, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 230.907927308
step: 1017, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 109.326538042
step: 1017, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 126.035248086
step: 1017, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 232.269649525
step: 1018, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 105.953679047
step: 1018, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 127.501722482
step: 1018, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 230.603416188
step: 1019, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 99.5489431546
step: 1019, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 129.86517459
step: 1019, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 226.297984365
step: 1020, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 93.7083693324
step: 1020, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 132.582486049
step: 1020, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 222.413198568
step: 1021, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 88.474039784
step: 1021, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 135.138021973
step: 1021, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 218.704548304
step: 1022, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 85.9211067956
step: 1022, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 135.480796641
step: 1022, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 214.99174009
step: 1023, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 83.1827558514
step: 1023, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 137.126617953
step: 1023, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 211.789968371
step: 1024, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 81.7789971521
step: 1024, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 137.608563318
step: 1024, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 207.747393484
step: 1025, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 82.2623955072
step: 1025, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 138.281132342
step: 1025, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 203.587003139
step: 1026, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 84.3120510738
step: 1026, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 140.780222425
step: 1026, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 201.757578401
step: 1027, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 87.4135079146
step: 1027, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 140.819837495
step: 1027, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 198.31423411
step: 1028, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 92.373567199
step: 1028, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 140.619569273
step: 1028, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 195.122912259
step: 1029, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 97.5054267203
step: 1029, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 140.112036404
step: 1029, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 191.538199973
step: 1030, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 104.18154032
step: 1030, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 140.597584473
step: 1030, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 189.528422205
step: 1031, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 108.239918522
step: 1031, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 140.966759079
step: 1031, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 187.839740319
step: 1032, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 110.530860471
step: 1032, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 137.697555478
step: 1032, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 186.356514936
step: 1033, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 109.745789078
step: 1033, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 132.017572427
step: 1033, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 185.406337229
step: 1034, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 109.829659107
step: 1034, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 125.814316023
step: 1034, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 185.071579169
step: 1035, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 109.657882587
step: 1035, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 120.546749963
step: 1035, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 185.721643421
step: 1036, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 109.465739288
step: 1036, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 116.026117234
step: 1036, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 186.957511033
step: 1037, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 108.919268968
step: 1037, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 112.290120162
step: 1037, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 188.39729336
step: 1038, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 109.048629962
step: 1038, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 109.252378996
step: 1038, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 190.742581838
step: 1039, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 108.698850624
step: 1039, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 107.102869499
step: 1039, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 193.3334578
step: 1040, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 108.965590604
step: 1040, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 106.332317477
step: 1040, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 197.196867306
step: 1041, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 109.435559661
step: 1041, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 108.916962061
step: 1041, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 203.038652548
step: 1042, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 109.95452357
step: 1042, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 110.977418003
step: 1042, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 208.448444825
step: 1043, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 109.711370739
step: 1043, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 113.510545906
step: 1043, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 213.535587991
step: 1044, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 109.546250337
step: 1044, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 116.133848345
step: 1044, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 218.659262967
step: 1045, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 110.37351146
step: 1045, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 119.282132714
step: 1045, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 224.854264519
step: 1046, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 110.894353166
step: 1046, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 123.880929791
step: 1046, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 231.596710069
step: 1047, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 111.409050147
step: 1047, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 129.100294661
step: 1047, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 238.531418034
step: 1048, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 111.286683053
step: 1048, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 135.510723423
step: 1048, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 245.691670628
step: 1049, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 111.345827636
step: 1049, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 142.273406112
step: 1049, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 253.145130463
step: 1050, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 111.368250629
step: 1050, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 147.451808849
step: 1050, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 258.679560252
step: 1051, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 111.204717065
step: 1051, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 150.430675916
step: 1051, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 261.607779349
step: 1052, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 109.157500182
step: 1052, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 150.501986117
step: 1052, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 259.645539563
step: 1053, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 107.841480471
step: 1053, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 150.58483869
step: 1053, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 258.388572322
step: 1054, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 102.068527015
step: 1054, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 149.906741737
step: 1054, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 251.614981195
step: 1055, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 96.111509029
step: 1055, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 150.037222997
step: 1055, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 245.07154697
step: 1056, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 91.3743483787
step: 1056, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 149.836056533
step: 1056, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 238.918922649
step: 1057, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 87.2168496177
step: 1057, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 149.627621636
step: 1057, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 232.676879116
step: 1058, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 84.1276074656
step: 1058, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 149.782301914
step: 1058, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 227.005154864
step: 1059, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 82.6916727599
step: 1059, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 149.970443851
step: 1059, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 222.142754022
step: 1060, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 82.3732942623
step: 1060, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 149.467526235
step: 1060, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 217.024257079
step: 1061, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 83.4657452252
step: 1061, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 149.023400613
step: 1061, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 212.466778365
step: 1062, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 86.2030014748
step: 1062, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 148.220863953
step: 1062, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 208.243472524
step: 1063, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 86.3505174368
step: 1063, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 148.509695837
step: 1063, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 200.032686258
step: 1064, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 86.8191434766
step: 1064, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 148.929560552
step: 1064, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 190.100307614
step: 1065, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 88.4925984705
step: 1065, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 148.357103375
step: 1065, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 181.22730569
step: 1066, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 92.9431361139
step: 1066, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 146.671769378
step: 1066, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 172.322607362
step: 1067, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 98.3280775351
step: 1067, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 146.020494652
step: 1067, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 163.991685547
step: 1068, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 97.1692360973
step: 1068, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 139.487901366
step: 1068, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 156.825301886
step: 1069, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 97.1558542698
step: 1069, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 133.611241281
step: 1069, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 151.145265673
step: 1070, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 96.4769790431
step: 1070, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 128.329768298
step: 1070, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 146.596292212
step: 1071, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 96.8642233801
step: 1071, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 123.556656004
step: 1071, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 143.285797596
step: 1072, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 97.5298099132
step: 1072, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 119.534017283
step: 1072, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 141.300919389
step: 1073, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 98.6428864888
step: 1073, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 116.107890488
step: 1073, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 140.64647136
step: 1074, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 99.8313258277
step: 1074, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 113.469236991
step: 1074, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 141.314999866
step: 1075, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 103.029079366
step: 1075, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 111.811626338
step: 1075, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 144.106488427
step: 1076, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 105.640594361
step: 1076, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 110.475442689
step: 1076, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 147.70407261
step: 1077, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 107.050902793
step: 1077, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 107.249582397
step: 1077, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 153.013068529
step: 1078, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 106.843841635
step: 1078, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 102.873072289
step: 1078, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 159.091731999
step: 1079, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 109.002043831
step: 1079, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 99.7459954985
step: 1079, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 166.767068478
step: 1080, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 109.189918211
step: 1080, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 99.0971566235
step: 1080, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 174.599153828
step: 1081, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 108.643462735
step: 1081, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 100.525198525
step: 1081, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 183.318397596
step: 1082, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 108.811338165
step: 1082, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 104.110088559
step: 1082, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 193.052950537
step: 1083, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 108.892224635
step: 1083, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 109.608286821
step: 1083, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 203.457998057
step: 1084, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 109.52378863
step: 1084, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 116.260854954
step: 1084, v_id1: shuttle_short_dist.0, v_id2: shuttle_short_dist.2, distance: 214.629219215
step: 1085, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.0, distance: 109.966995189
step: 1085, v_id1: shuttle_short_dist.1, v_id2: shuttle_short_dist.2, distance: 123.892851866
